tweet_id,file_name,label,statement,clean_text,only_text,tokenized_tweet,new_lemmatized_tweet,subject,speaker,contexts,justification,job,affiliations,credits_0,credits_1,credits_2,credits_3,credits_4,posemo,negemo,combined,neutral,is_fake
333,8561.json,barely-true,The (health care) law does not demand that all of these cancellations go out.,the (health care) law does not demand that all of these cancellations go out,(health care) law demand cancellations go,<generator object tweet_to_words at 0x0000004162CAAC80>,health care law demand cancellation go,health-care,nancy-pelosi,"an interview on NBC's ""Meet the Press""",Pelosi said the Affordable Care Act doesnt require insurance companies to send out the cancellation notices that people have been getting. The law intentionally makes it difficult for companies to avoid these minimums and the industry has responded by moving away from sub-par plans. Pelosis statement ignores the factors in the law that push companies in a certain direction.,House Minority Leader,democrat,3.0,7.0,11.0,2.0,3.0,0,0,0,6,1
335,11447.json,false,We have the highest tax rate anywhere in the world.,we have the highest tax rate anywhere in the world,highest tax rate anywhere world,<generator object tweet_to_words at 0x0000004162CAAD60>,high tax rate anywhere world,taxes,donald-trump,a speech.,"Trump, while lamenting the condition of the middle class, said the U. S.  has ""the highest tax rate anywhere in the world. Statutory income tax rates in the U. S.  fall around the end of the upper quarter of nations. More exhaustive measures - which compute overall tax burden per person and as a percentage of GDP - show the U. S.  either is in the middle of the pack or on the lighter end of taxation compared with other advanced industrialized nations.",President-Elect,republican,63.0,114.0,51.0,37.0,61.0,0,0,0,5,1
342,7009.json,mostly-true,"Says the Central Health districts tax rate is the lowest among the largest counties in Texas, and it will continue to be the lowest if voters approve a proposed tax increase.",says the central health districts tax rate is the lowest among the largest counties in texas and it will continue to be the lowest if voters approve a proposed tax increase,says central health districts tax rate lowest among largest counties texas continue lowest voters approve proposed tax increase,<generator object tweet_to_words at 0x0000004162CAF0B0>,say central health district tax rate low large county texas continue low voter approve propose tax increase,"health-care,public-health,taxes",keep-austin-healthy-pac,"a news article posted online Oct. 18, 2012.","Nathan, the PAC spokesman, said Central Health has the lowest tax rate among districts in the largest Texas counties and will retain that distinction if the proposition passes. Thats correct, presuming other districts dont slash rates. Still, Central Healths per-person tax levy is projected to outpace those of two other districts should Travis County voters approve the bump. This information was missing from the spokesman's statement. Tax rates alone make the comparison incomplete.",0,none,0.0,0.0,0.0,1.0,0.0,1,0,1,17,0
352,6257.json,false,The health care law adds around $800 billion of taxes on the American people. It does not discriminate between rich and poor.,the health care law adds around $800 billion of taxes on the american people it does not discriminate between rich and poor,health care law adds around $800 billion taxes american people discriminate rich poor,<generator object tweet_to_words at 0x0000004162CAF510>,health care law add taxis american people discriminate rich poor,health-care,marco-rubio,a newspaper op-ed,"Rubio cherry-picks the highest number he can find -- $800 billion in new taxes -- to garner opposition to the recently upheld health care law. He doesnt tell readers anything more about the figure, including the fact that these ""taxes"" would be garnered over 10 years. His statement also indicates that rich and poor people will feel the effects of the laws various revenue-raising provisions with the same degree of pain. The law taxes wealthier Americans to a greater degree to provide more services for the poor.",U.S. Senator,republican,33.0,24.0,32.0,35.0,5.0,1,2,3,10,1
373,6346.json,false,"Says Democrats racked up a $1 billion state deficit, while Republicans under Bill OBrien balanced the budget.",says democrats racked up a $1 billion state deficit while republicans under bill obrien balanced the budget,says democrats racked $1 billion state deficit republicans bill obrien balanced budget,<generator object tweet_to_words at 0x0000004162CAFE40>,say rack state deficit republican bill obrien balanced budget,state-budget,new-boston-republican-committee,"a campaign sign in Mont Vernon, New Hampshire","But here, too, those are projections, not a final deficit. It wrongly describes a $1 billion interim projection as a deficit, ignoring the state law that mandates a balanced budget and the fact that the Democrats actually produced a $17. 7 million surplus.",0,republican,0.0,1.0,0.0,0.0,0.0,1,0,1,11,1
400,4043.json,barely-true,Says President Barack Obamas overturning of the Mexico City Policy means federal tax dollars can be used to fund abortion all over the world.,says president barack obamas overturning of the mexico city policy means federal tax dollars can be used to fund abortion all over the world,says president barack obamas overturning mexico city policy means federal tax dollars used fund abortion world,<generator object tweet_to_words at 0x0000004162CB4A50>,say president barack obama oveurning mexico city policy mean federal tax dollar use fund aboion world,abortion,rick-perry,a speech in Los Angeles,"However, longstanding federal law bars any aid from being spent on abortions, and USAID polices how its family-planning grants are spent.",Governor,republican,30.0,30.0,42.0,23.0,18.0,0,0,0,16,1
406,7361.json,mostly-true,Says Texas high school graduation rates are at an all-time highthe third-highest in the nationwhich represents a significant turnaround from just a few short years ago.,says texas high school graduation rates are at an all-time highthe third-highest in the nationwhich represents a significant turnaround from just a few short years ago,says texas high school graduation rates all-time highthe third-highest nationwhich represents significant turnaround short years ago,<generator object tweet_to_words at 0x0000004162CB4CF0>,say texas high school graduation rate alltime thirdhigh nationwhich represent significant turnaround sho year ago,education,rick-perry,his State of the State address.,"Perry said Texas has the nations third-highest high school graduation rate, which he called a significant turnaround from a few years ago. Texas tied with five states for the third-highest rate in 2011, of 86 percent. Then again, three states had higher rates, meaning Texas might better be described as fourth-ranked. Other nicks in Perrys statement: These results are preliminary and might prove unreliable. Also, by another measure, comparing the number of graduates one year to students in ninth grade four years earlier, Texas remained among middling states for 2009-10, with a 79 percent completion rate. Finally, since it's not accurate to compare these rates devised in different ways, Perrys reference to a ""significant turnaround"" depends on just the three years of rates measured in the newest way. But in this time window, there is no indication the rate was either stuck or plummeting before 2011, so the latest results do not indicate a turnaround. All told, Texas graduation rates are improving and the state looks strong compared to most others.",Governor,republican,30.0,30.0,42.0,23.0,18.0,1,0,1,15,0
415,1156.json,barely-true,"Most of the stimulus money will be spent not this year, not next year, but in 2011.",most of the stimulus money will be spent not this year not next year but in 2011,stimulus money spent year next year 2011,<generator object tweet_to_words at 0x0000004162CB9120>,stimulus money spend year next year,"economy,pundits,stimulus",george-will,an interview on This Week with George Stephanopoulos,"In that case, the bulk of the money will be spent in 2009 and 2010.",Columnist,columnist,7.0,6.0,3.0,5.0,1.0,0,0,0,7,1
422,1320.json,barely-true,"Under the House health care bill, the government ""will have to penalize citizens if we choose not to buy a plan that will cost a minimum of about $15,000 per family per year.""",under the house health care bill the government will have to penalize citizens if we choose not to buy a plan that will cost a minimum of about $15000 per family per year,house health care bill government penalize citizens choose buy plan cost minimum $15000 per family per year,<generator object tweet_to_words at 0x0000004162CB9430>,house health care bill government penalize citizen choose buy plan cost minimum family year,"health-care,taxes",sarah-palin,a note on Facebook,"Palin's statement implies that everyone will be forced to buy a family plan that costs them $15,000. In fact, only a small percentage of people would be forced to pay that full amount.",0,republican,9.0,19.0,9.0,6.0,6.0,0,1,1,16,1
453,5406.json,half-true,"When I was born, less than 10 percent of the federal budget was entitlement spending. Its now 60 percent of the budget.",when i was born less than 10 percent of the federal budget was entitlement spending its now 60 percent of the budget,born less 10 percent federal budget entitlement spending 60 percent budget,<generator object tweet_to_words at 0x0000004162CBE200>,bear less percent federal budget entitlement spending percent budget,"federal-budget,medicare,social-security",rick-santorum,"a Republican presidential debate in Mesa, Ariz.","Santorum is close on the current percentage of the federal budget going to entitlements, but he understates the figure for his birth year. This makes the expansion, which is dramatic in any case, seem even more so.",0,republican,12.0,16.0,13.0,7.0,5.0,0,0,0,11,0
488,1797.json,mostly-true,"Says state's expected ""increase in federal political clout is almost entirely due to the growth of the African American and Hispanic populations in Texas in virtually every region of the state.",says states expected increase in federal political clout is almost entirely due to the growth of the african american and hispanic populations in texas in virtually every region of the state,says states expected increase federal political clout almost entirely due growth african american hispanic populations texas virtually every region state,<generator object tweet_to_words at 0x0000004162CC3190>,say state expect increase federal political clout almost entirely due growth african american hispanic population texa viually region state,"census,elections",lone-star-project,an e-mail blast.,"Martin cautioned against using any  projection to reach conclusions. He said in an e-mail: ""Unless you  gather a lot of projections and somehow average them out and make an  informed decision about why a lot of smart people come up with different  numbers, using any single projected raw number is not reliable. ""We're persuaded that Hispanic  growth alone stands to merit most credit for Texas gaining three  to four additional House seats, but no one can say for certain until  the census is complete.",0,democrat,0.0,1.0,2.0,1.0,0.0,0,0,0,20,0
523,11780.json,pants-fire,Says his much-discussed boots are made in Wisconsin.,says his much-discussed boots are made in wisconsin,says much-discussed boots made wisconsin,<generator object tweet_to_words at 0x0000004162CC8120>,say muchdiscusse boot make wisconsin,candidates-biography,marco-rubio,an exchange with voters at an Iowa campaign event,"Rubio said his much-discussed boots are ""made in Wisconsin. ""His Florsheim ankle boots arent made in the Badger State, where the company is headquartered. Florsheim told us most of their products are made in China, but Rubios boots came from India. We have to put our foot down on this one.",U.S. Senator,republican,33.0,24.0,32.0,35.0,5.0,0,0,0,5,1
561,4140.json,false,Says President Barack Obamas own economists say the stimulus cost $278K per job created.,says president barack obamas own economists say the stimulus cost $278k per job created,says president barack obamas economists say stimulus cost $278k per job created,<generator object tweet_to_words at 0x0000004162CCD200>,say president barack obama economist say stimulus cost job create,"economy,jobs,stimulus",david-dewhurst,a Twitter message.,"Contrary to Dewhurst's statement, the cited cost-per-job figure was not aired by the Obama administration. At bottom, his statement leaves the misimpression that the money went solely for jobs rather than a range of projects and programs, including tax breaks. UPDATE, 4:45 p. m. , July 20, 2011: After receiving feedback from a reader, we updated this item with further details about Recovery Act costs through March 2011.",Lieutenant governor,republican,8.0,8.0,10.0,5.0,5.0,0,0,0,12,1
576,7594.json,false,"Says that under President Barack Obamas health care law, your insurance premiums could go up by 200 percent and cost as much as a new Explorer.",says that under president barack obamas health care law your insurance premiums could go up by 200 percent and cost as much as a new explorer,says president barack obamas health care law insurance premiums could go 200 percent cost much new explorer,<generator object tweet_to_words at 0x0000004162CCD890>,say president barack obamas health care law insurance premium go percent cost much new explorer,health-care,fred-thompson,a tweet,"By some estimates, premiums for certain Americans could go up by 200 percent -- but only for a very specific type of person, namely young, healthy people who have already bought insurance on the nongroup market and will continue to do so. Meanwhile, the people who could see that big an increase would end up paying $2,200 in premiums after the law, far less than the $30,000 an actual new Explorer costs. Thompsons tweet illustrates what can happen when eye-catching statistics are cherry-picked and repeated without the proper context.",Actor,republican,1.0,4.0,3.0,3.0,0.0,0,0,0,17,1
591,301.json,false,"Obama said that ""since 1992, the Republicans have had all the good ideas...""",obama said that since 1992 the republicans have had all the good ideas,obama said since 1992 republicans good ideas,<generator object tweet_to_words at 0x0000004162CCDF20>,obama say republican good idea,ethics,bill-clinton,"in Pahrump, Nev.","Our take, Obama may want to think twice before invoking the R-word again any time soon. But in this case, it was little more than a sound bite taken out of context and twisted. Obama never said Republicans have all the good ideas.",former president,democrat,4.0,2.0,12.0,11.0,3.0,1,0,1,6,1
594,9071.json,pants-fire,President Barack Obama spent $5 billion paying Ukrainians to riot and dismantle their democratically elected government.,president barack obama spent $5 billion paying ukrainians to riot and dismantle their democratically elected government,president barack obama spent $5 billion paying ukrainians riot dismantle democratically elected government,<generator object tweet_to_words at 0x0000004162CD20B0>,president barack obama spend pay ukrainian riot dismantle democratically elect government,foreign-policy,facebook-posts,a Facebook meme,Thats a distorted understanding of remarks given by a State Department official. She was referring to money spent on democracy-building programs in Ukraine since it broke off from the Soviet Union in 1991.,Social media posting,none,14.0,18.0,15.0,11.0,36.0,0,0,0,13,1
601,6246.json,false,"The health care law could cost up to $2 trillion, double what we were promised.",the health care law could cost up to $2 trillion double what we were promised,health care law could cost $2 trillion double promised,<generator object tweet_to_words at 0x0000004162CD23C0>,health care law cost double promise,"corrections-and-updates,federal-budget,health-care,message-machine-2012",american-commitment,a television ad,"The TV ad says that the health care law ""could cost up to $2 trillion, double what we were promised. ""Actually, only part of the health care law -- the gross costs -- could cost up to $1. 76 trillion. Thats only a slight increase from what was originally promised -- not close to double. The number also doesnt account for the portions of the law that pay for that spending, both new taxes and cost reductions. The ads source -- the Congressional Budget Office -- specifically rebutted the charge that the costs had doubled, and they issued that rebuttal months ago. The CBO said that its latest estimates ""are quite similar to the estimates we released when the legislation was being considered in March 2010. ""Update: This report has been corrected to clarify the projections of gross costs as distinct from the insurance coverage provisions.",0,none,2.0,1.0,0.0,0.0,1.0,1,0,1,8,1
602,9468.json,pants-fire,"President Barack Obama is the first president to keep a dog-trainer on retainer for $102,000 a year at taxpayer expense.",president barack obama is the first president to keep a dog-trainer on retainer for $102000 a year at taxpayer expense,president barack obama first president keep dog-trainer retainer $102000 year taxpayer expense,<generator object tweet_to_words at 0x0000004162CD2430>,president barack obama first president keep dogtrainer retainer year taxpayer expense,"animals,federal-budget",chain-email,a chain email,"Our Ruling The chain email said that ""Obama is the first president to keep a dog trainer on retainer for $102,000 a year at taxpayer expense. ""A dog trainer, Dawn Sylvia-Stasiewicz, has been associated with Bo, but she was used briefly and was never paid by the administration. Meanwhile, Reggie Love was an Obama aide who earned $102,000, but to the extent that dog handling took any of his time, it was a small fraction of his total duties, and ""dog handler"" certainly wasnt his title.",0,none,11.0,43.0,8.0,5.0,105.0,0,0,0,12,1
727,3313.json,false,Says the Hawaii governor cant find anything that says (President Barack Obama) was born in Hawaii.,says the hawaii governor cant find anything that says (president barack obama) was born in hawaii,says hawaii governor cant find anything says (president barack obama) born hawaii,<generator object tweet_to_words at 0x0000004162CE1BA0>,say hawaii governor find say president barack obama bear hawaii,"elections,obama-birth-certificate",leo-berman,a news article,"However, the public can view ""index data"" based on those records in a department office in Honolulu or request it by mail. The page says that ""the index data regarding President Obama is: Birth Index // Obama II, Barack Hussein // Male. ""Rewind: Berman didnt pinpoint where he heard or read that Hawaiis governor couldnt find proof of Obamas birthplace. We combed published reports, finding no proof Abercrombie said that.",State representative,republican,0.0,2.0,0.0,0.0,1.0,0,0,0,12,1
763,5372.json,pants-fire,"A 10-year state program that created 202 jobs at a cost of $247,000 per job was approved by former Gov. Jim Doyle.",a 10-year state program that created 202 jobs at a cost of $247000 per job was approved by former gov jim doyle,10-year state program created 202 jobs cost $247000 per job approved former gov jim doyle,<generator object tweet_to_words at 0x0000004162CE6BA0>,year state program create job cost job approve former gov doyle,"job-accomplishments,jobs",scott-walker,a tweet,"Our conclusion    In the wake of a story about poor jobs results of a state-sponsored program, Walker sought to pin the blame on his predecessor, Jim Doyle. But he was off by five years, two governors -- Thompson and successor Scott McCallum -- and one political party. As governor, Doyle didnt have anything to do with approving the CAPCO bill. But as an Assembly member, Scott Walker did.",Milwaukee County Executive,republican,26.0,41.0,32.0,40.0,11.0,0,0,0,15,1
778,3066.json,false,Says Ohio Attorney General Mike DeWine is hypocritical for challenging the constitutionality of the new health care law.,says ohio attorney general mike dewine is hypocritical for challenging the constitutionality of the new health care law,says ohio attorney general mike dewine hypocritical challenging constitutionality new health care law,<generator object tweet_to_words at 0x0000004162CEB270>,say ohio attorney general mike dewine hypocritical challenging new health care law,"health-care,voting-record",ohio-alliance-retired-americans,a news release,"Youll pay a penalty for delaying if you change your mind, but you are free not to change your mind. You have that choice -- and about 4. 7 million people, or 10 percent of Medicare beneficiaries, have made that choice, according to CMS figures cited by the Kaiser Family Foundation. Not a one of them is paying a fine. In other words, DeWine is not being hypocritical in challenging the 2010 health insurance mandate, because when he voted in 2003 for the prescription insurance program, he was not supporting a mandate.",0,none,0.0,1.0,0.0,0.0,0.0,0,2,2,11,1
840,1461.json,mostly-true,"The Senate-passed health care bill ""is identical to the Massachusetts health care plan -- the same thing.""",the senate-passed health care bill is identical to the massachusetts health care plan -- the same thing,senate-passed health care bill identical massachusetts health care plan -- thing,<generator object tweet_to_words at 0x0000004162CF0DD0>,senatepasse health care bill identical massachusett health care plan thing,"health-care,pundits",paul-krugman,an interview on ABC's 'This Week',"""The Senate probably has more cost containment,"" said John Holahan, a health expert at the Urban Institute who has studied the Massachusetts plan extensively. ""And the financing is different.",New York Times columnist,none,0.0,2.0,3.0,4.0,0.0,0,0,0,11,0
846,6781.json,mostly-true,"Deficit spending exploded during the Obama administration to $5.3 trillion over four years, compared to $2 trillion in eight years under President George W. Bush.",deficit spending exploded during the obama administration to $53 trillion over four years compared to $2 trillion in eight years under president george w bush,deficit spending exploded obama administration $53 trillion four years compared $2 trillion eight years president george w bush,<generator object tweet_to_words at 0x0000004162CF50B0>,deficit spending explode obama administration year compare year president george bush,"debt,deficit,federal-budget,taxes",ron-johnson,a campaign speech,"Gary Burtless, a senior fellow at the Brookings Institution, said ""there is no good answer to your question that is going to satisfy everyone. ""Our rating    Johnsons chart showed $2 trillion in deficits under Bush and $5. 3 trillion under Obama, and concluded that deficits ""exploded"" during the Obama administration. The numbers check out, but comparing presidents budget records is not as simple as Johnsons chart suggests. For instance, Bush owns some debatable piece of the Obama deficits.",0,republican,14.0,6.0,10.0,10.0,1.0,0,0,0,18,0
864,4634.json,true,"When we got the income tax in 1913, the top rate was 7 percent. By 1980, the top rate was 70 percent.",when we got the income tax in 1913 the top rate was 7 percent by 1980 the top rate was 70 percent,got income tax 1913 top rate 7 percent 1980 top rate 70 percent,<generator object tweet_to_words at 0x0000004162CF5890>,get income tax top rate percent top rate percent,"history,taxes",michele-bachmann,a Republican presidential debate in Las Vegas,Bachmann has accurately presented the historical tax rates for the two years she cited.,Congresswoman,republican,8.0,22.0,6.0,4.0,16.0,2,0,2,11,0
871,3613.json,true,[Appalachian Power] wants another 10 percent rate increase. The compensation package for CEO Mike Morris rose 22 percent to $8.7 million in 2010.,[appalachian power] wants another 10 percent rate increase the compensation package for ceo mike morris rose 22 percent to $87 million in 2010,[appalachian power] wants another 10 percent rate increase compensation package ceo mike morris rose 22 percent $87 million 2010,<generator object tweet_to_words at 0x0000004162CF5BA0>,appalachian power want percent rate increase compensation package ceo mike morris rise percent,market-regulation,ward-armstrong,a Twitter post.,"Readers could easily conclude from his message that Mike Morris is Apcos CEO. Thats not the case; Morris is actually CEO of American Electric Power, Apcos parent company. But Armstrong does cite Morriss 2010 salary, and the increase from 2009, accurately. The salary figures for Apco CEO Charles Patton are not available.","Minority leader, House of Delegates",democrat,0.0,3.0,0.0,0.0,1.0,0,0,0,19,0
873,8344.json,half-true,"In states where the federal government helps run these (health care) marketplaces, the average American will have more than 50 different plans to choose from, with different levels of coverage.",in states where the federal government helps run these (health care) marketplaces the average american will have more than 50 different plans to choose from with different levels of coverage,states federal government helps run (health care) marketplaces average american 50 different plans choose different levels coverage,<generator object tweet_to_words at 0x0000004162CF5C80>,state federal government help run health care marketplace average american different plan choose different level coverage,"corrections-and-updates,health-care",barack-obama,"a speech at Largo, Md.","Obama said the average American will have more than 50 plans to choose from. A Department of Health and Human Services analysis of the number of plans offered in each state, weighted by population, backs up Obama's figure. But talking about the average number of plans masks significant variation among states and within regions of many states. The average obscures that some people may have far fewer plans to choose from. In some places, just two insurance companies are in the market which undercuts competition even further. Editors note: We received a response from the HHS on Oct.  2, 2013, after we initially published our item. The agency clarified that it arrived at its figure of 53 plans by weighting the calculation to account for the number of uninsured in each state, and our report now includes their comments.",President,democrat,70.0,71.0,160.0,163.0,9.0,0,0,0,17,0
884,6583.json,half-true,Says Sherrod Brown voted for the $1.17 trillion health care law that adds a new tax on Ohio manufacturers.,says sherrod brown voted for the $117 trillion health care law that adds a new tax on ohio manufacturers,says sherrod brown voted $117 trillion health care law adds new tax ohio manufacturers,<generator object tweet_to_words at 0x0000004162CFA190>,say sherrod brown vote health care law add new tax ohio manufacturer,"health-care,taxes",crossroads-gps,a campaign commercial,"Dissenters say it could cost jobs and force business overseas. In Ohio, Crossroads said, about 20,000 workers are employed by makers of medical devices and equipment. Those jobs amout to about 3 percent of the more than 660,000 workers in Ohio that the U. S.  Bureau of Labor Statistics says are employed in manufacturing.",Conservative advocacy group,republican,9.0,1.0,4.0,1.0,2.0,0,0,0,14,0
903,2973.json,false,The Democrats health care reform law is agovernment takeover of health care.,the democrats health care reform law is agovernment takeover of health care,democrats health care reform law agovernment takeover health care,<generator object tweet_to_words at 0x0000004162CFA9E0>,democrat health care reform law agovernment takeover health care,health-care,robert-hurt,a news release.,"Medicaid, the government-run health insurance program for the poor, will be expanded. But it is not, as Hurt says, a government-run plan. The public option, which would have added a government-run plan to the mix, was dropped from the bill. Coverage would be paid for the same way it is now, by private employers and individual premiums.",U.S. Congressman,republican,2.0,4.0,1.0,0.0,0.0,1,0,1,8,1
918,7327.json,false,"Says the jurisdictions with the strictest gun control laws, almost without exception have the highest crime rates and the highest murder rates.",says the jurisdictions with the strictest gun control laws almost without exception have the highest crime rates and the highest murder rates,says jurisdictions strictest gun control laws almost without exception highest crime rates highest murder rates,<generator object tweet_to_words at 0x0000004162CFF0B0>,say jurisdiction strictest gun control law almost exception high crime rate high murder rate,guns,ted-cruz,an interview on PBS,"We checked United Nations homicide rates for 2008 in 187 countries, which ranged from 61. 3 murders per 100,000 citizens in Honduras down to zero murders in Palau, Iceland and Monaco. Among the ""strict"" nations that Parker suggested, four were low (UK, 1. 3 murders per 100,000; Australia, 1. 2; Japan, 0. 5; Singapore, 0. 4) and one was high -- 10th overall, in fact (South Africa, 36. 8). Our ruling    Cruz said that ""almost without exception,"" locales with the tightest gun laws have the highest crime and murder rates. This point might hold for some places.",Senator,republican,36.0,33.0,15.0,19.0,8.0,0,2,2,13,1
931,3081.json,false,"Despite the administration telling us (health care reform) was going to reduce health care costs, they now acknowledge its going to dramatically increase health care costs.",despite the administration telling us (health care reform) was going to reduce health care costs they now acknowledge its going to dramatically increase health care costs,despite administration telling us (health care reform) going reduce health care costs acknowledge going dramatically increase health care costs,<generator object tweet_to_words at 0x0000004162CFF660>,administration tell health care reform go reduce health care cost acknowledge go dramatically increase health care cost,health-care,lamar-smith,a radio interview,"We don't see the projected upticks as dramatic, as Smith puts it. The actuary didn't apply such labels. We also don't see Obama acknowledging the actuary's September estimate as a shift. Then and to date, Obama has maintained the law will ultimately cut costs.",Congressman,republican,2.0,5.0,1.0,3.0,0.0,0,0,0,19,1
950,8361.json,half-true,Violent crime is up since the last year of Sharpe James administration. This year its higher. The unemployment rate is almost 15 percent. The high school dropout rate is over 50 percent.,violent crime is up since the last year of sharpe james administration this year its higher the unemployment rate is almost 15 percent the high school dropout rate is over 50 percent,violent crime since last year sharpe james administration year higher unemployment rate almost 15 percent high school dropout rate 50 percent,<generator object tweet_to_words at 0x0000004162CFFEB0>,violent crime last year jam administration year high unemployment rate almost percent high school dropout rate percent,"crime,education,jobs",steve-lonegan,an interview on the John Gambling radio show,"Lonegan said, ""Violent crime is up since the last year of Sharpe James administration. The unemployment rate is almost 15 percent. The high school dropout rate is over 50 percent. ""Overall violent crime is up whether measured from 2005 or 2006 to 2012, but the increase is skewed by a sharp uptick in robberies, according to UCR statistics. Violent crime is down in other categories. Unemployment during Bookers tenure has hovered between 14 percent and 16 percent, but the impact of the recession on those figures cant be disregarded. There are other routes to graduation.",Conservative Activist,republican,1.0,2.0,2.0,0.0,0.0,0,3,3,18,0
955,10800.json,half-true,Baltimore spends the third highest per capita on its public schools.,baltimore spends the third highest per capita on its public schools,baltimore spends third highest per capita public schools,<generator object tweet_to_words at 0x0000004162D04120>,baltimore spend third high public school,education,chris-wallace,"a broadcast of ""Fox News Sunday""","Wallace said that Baltimore ranks third in per capita school spending. Among the top 500, Baltimore ranks 20th. Among school districts with at least 5,000 students, Baltimore ranks 160th in spending.",Fox News Sunday host,none,0.0,0.0,3.0,1.0,0.0,0,0,0,8,0
975,4048.json,half-true,Says Gov. Scott Walkers budget includes tax breaks for corporations and the rich that will cost the state of Wisconsin taxpayers $2.3 billion over the next decade.,says gov scott walkers budget includes tax breaks for corporations and the rich that will cost the state of wisconsin taxpayers $23 billion over the next decade,says gov scott walkers budget includes tax breaks corporations rich cost state wisconsin taxpayers $23 billion next decade,<generator object tweet_to_words at 0x0000004162D049E0>,say gov scott walker budget include tax break corporation rich cost state wisconsin taxpayer next decade,"state-budget,taxes",one-wisconsin-now,a news release,"The groups larger point -- that the tax breaks benefit corporations and wealthier residents, rather than average taxpayers -- is generally on target, given that the largest amounts of the tax breaks go to businesses and to individuals with higher incomes. But as we said in a past ruling, a tax break is not spending or a ""cost"" to taxpayers. It is money that stays with taxpayers.",0,organization,0.0,2.0,2.0,1.0,1.0,1,1,2,16,0
995,835.json,half-true,"Measures in Barack Obama's health plan could ""lower health care costs for the typical family by $2,500 a year.""",measures in barack obamas health plan could lower health care costs for the typical family by $2500 a year,measures barack obamas health plan could lower health care costs typical family $2500 year,<generator object tweet_to_words at 0x0000004162D092E0>,measure barack obamas health plan lower health care cost typical family year,health-care,barack-obama,in a television ad,"The $2,500-per-family savings that Obama mentioned in his ad is a speculative estimate of what he hopes will happen once all the pieces of his plan are in place. It's $500 to $1,000 dollars higher than the number we came up with using Thorpe's independent analysis. But Obama's numbers are significantly higher than the best independent estimate we could find.",President,democrat,70.0,71.0,160.0,163.0,9.0,0,0,0,14,0
1065,6127.json,false,Says Gov. Chris Christies proposed budget is the biggest spending budget in the history of the state of New Jersey. It is the largest in the nation at this point in time.,says gov chris christies proposed budget is the biggest spending budget in the history of the state of new jersey it is the largest in the nation at this point in time,says gov chris christies proposed budget biggest spending budget history state new jersey largest nation point time,<generator object tweet_to_words at 0x0000004162D13200>,say gov chris christie propose budget big spending budget history state new jersey large nation point time,"state-budget,states",vincent-prieto,an interview on My9 News' “New Jersey Now”,"In a discussion about whether New Jersey can afford a tax cut considering lower-than-expected state revenues, Prieto said Christies proposed budget is ""the biggest spending budget in the history of the state of New Jersey. It is the largest in the nation at this point in time. ""The governors fiscal 2013 budget calls for $32. 15 billion in state spending. Thats the third largest -- not the largest -- budget proposal in state history. A spokesman for Prieto said the assemblyman was referring to a broader measurement of spending, which includes federal funds. But Prieto did not make that distinction. Also, New Jerseys budget is not the largest in the nation.",0,democrat,0.0,1.0,0.0,0.0,0.0,0,0,0,17,1
1067,6213.json,mostly-true,"Says state Sen. Paul Sarlo said in February on NJTV, there will be no tax increases in this budget and voted the other night in the Senate Budget Committee to raise income taxes $800 million.",says state sen paul sarlo said in february on njtv there will be no tax increases in this budget and voted the other night in the senate budget committee to raise income taxes $800 million,says state sen paul sarlo said february njtv tax increases budget voted night senate budget committee raise income taxes $800 million,<generator object tweet_to_words at 0x0000004162D132E0>,say state sen paul sarlo say february njtv tax increase budget vote night senate budget committee raise income taxis,"state-budget,taxes",chris-christie,a video posted on YouTube,"Its accurate that Sarlo said ""there will be no new taxes in this budget"" and later voted to increase income taxes by around $800 million in the new fiscal year. But Christie failed to mention that the tax hike was considered separately from the budget bill and that it only would have affected millionaires.",Governor of New Jersey,republican,10.0,17.0,27.0,19.0,8.0,0,0,0,21,0
1095,12995.json,barely-true,Illegal immigration costs our country more than $113 billion a year.,illegal immigration costs our country more than $113 billion a year,illegal immigration costs country $113 billion year,<generator object tweet_to_words at 0x0000004162D13F20>,illegal immigration cost country year,immigration,donald-trump,a speech in Arizona,"Trump said, ""Illegal immigration costs our country more than $113 billion a year. ""Trump presented this figure as a hard fact to make his case, and not as the rough, high-end estimate that it is. The figure matches a 2013 study by a group that wants to reduce immigration, FAIR. Its uncertain how much immigrants in the United States illegally cost taxpayers, but FAIRs data is largely based on broad estimates and assumptions. Another report by a conservative think tank pegged the amount at about $85 billion a year. Reports by pro-immigration or neutral groups have come in significantly lower, and other reports have been inconclusive. Estimating the costs of illegal immigration is extremely difficult and produces dramatically different figures, depending on the source. But Trump is selecting the highest of all possible estimates from a range that varies widely.",President-Elect,republican,63.0,114.0,51.0,37.0,61.0,0,1,1,6,1
1096,10534.json,half-true,"UW-Madison spent down reserves as it was told to do two years ago and, facing new state budget cuts, has no more reserves to spend down.",uw-madison spent down reserves as it was told to do two years ago and facing new state budget cuts has no more reserves to spend down,uw-madison spent reserves told two years ago facing new state budget cuts reserves spend,<generator object tweet_to_words at 0x0000004162D13F90>,uwmadison spend reserve tell year ago face new state budget cut reserve spend,"education,state-budget,state-finances",rebecca-blank,a public meeting,"But Blank, objecting to even larger cuts in state aid now being proposed by Walker, goes too far in saying UW-Madison has no reserves, given that, at a minimum, $54 million in ""discretionary reserves"" are available.",0,none,0.0,0.0,1.0,0.0,0.0,0,0,0,14,0
